Variable name,Time in Play,Data Point
Player Position,0:2.98,World Position: (66.48, 0.51, 10.01)
PlayerHealth,0:2.98,100
Player Position,0:6.01,World Position: (80.12, 0.51, 12.69)
PlayerHealth,0:6.01,100
Player Position,0:9.02,World Position: (85.01, 0.51, 17.58)
PlayerHealth,0:9.02,100
Player Position,0:12.04,World Position: (72.32, 0.51, 6.88)
PlayerHealth,0:12.04,100
Player Position,0:15.07,World Position: (71.49, 0.51, 8.04)
PlayerHealth,0:15.07,100
Player Position,0:18.08,World Position: (71.49, 0.51, 8.04)
PlayerHealth,0:18.08,100
Player Position,0:21.10,World Position: (71.49, 0.51, 8.04)
PlayerHealth,0:21.10,100
Player Position,0:24.12,World Position: (71.49, 0.51, 8.04)
PlayerHealth,0:24.12,100
Player Position,0:27.12,World Position: (71.49, 0.51, 8.04)
PlayerHealth,0:27.12,100
Player Position,0:30.14,World Position: (71.49, 0.51, 8.04)
PlayerHealth,0:30.14,100
Player Position,0:33.14,World Position: (71.49, 0.51, 8.04)
PlayerHealth,0:33.14,100
Player Position,0:36.18,World Position: (71.49, 0.51, 8.04)
PlayerHealth,0:36.18,100
Sonar Pulse Triggered,0:37.34,World Position Trigger Point: (72.64, 0.72, 8.92)Sonar Pulse: 1
Sonar Scanner Clicked,0:37.41,World Position Trigger Point: (71.49, 0.51, 8.04)Sonar Scanner: 1
Player Position,0:39.19,World Position: (71.49, 0.51, 8.04)
PlayerHealth,0:39.19,100
Player Position,0:42.20,World Position: (71.49, 0.51, 8.04)
PlayerHealth,0:42.20,100
Player Position,0:45.21,World Position: (70.79, 0.51, 10.43)
PlayerHealth,0:45.21,100
Player Position,0:48.23,World Position: (46.20, 0.51, 7.43)
PlayerHealth,0:48.23,100
Player Position,0:51.25,World Position: (37.44, 0.51, 16.47)
PlayerHealth,0:51.25,100
Player Position,0:54.28,World Position: (39.19, 0.51, 14.16)
PlayerHealth,0:54.28,100
Player Position,0:57.28,World Position: (42.00, -28.77, 13.92)
PlayerHealth,0:57.28,100
Player Position,0:59.13,World Position: (42.00, -155.95, 13.92)
PlayerHealth,0:59.13,100
