Variable name,Time in Play,Data Point
PlayerHealth,0:2.98,100
Player Position,0:2.98,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:3.62,100
Player Position,0:3.62,World Position: (-16.80, -2.60, -65.30)
