Variable name,Time in Play,Data Point
Player Position,0:2.98,World Position: (-16.15, -2.92, -67.26)
PlayerHealth,0:2.98,100
Player Position,0:6.00,World Position: (-16.15, -2.92, -67.26)
PlayerHealth,0:6.00,100
Player Position,0:9.01,World Position: (-16.15, -2.92, -67.26)
PlayerHealth,0:9.01,100
Player Position,0:12.02,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:12.02,100
Player Position,0:15.03,World Position: (-4.18, -1.92, -63.72)
PlayerHealth,0:15.03,100
Player Position,0:18.04,World Position: (16.30, -2.06, -41.54)
PlayerHealth,0:18.04,100
Player Position,0:21.05,World Position: (39.83, -2.08, -24.11)
PlayerHealth,0:21.05,100
Player Position,0:24.07,World Position: (52.43, -0.57, -14.29)
PlayerHealth,0:24.07,100
Player Position,0:27.08,World Position: (67.24, 0.51, 7.04)
PlayerHealth,0:27.08,100
Player Position,0:30.09,World Position: (76.62, 0.51, 22.89)
PlayerHealth,0:30.09,100
Player Position,0:33.09,World Position: (76.60, 0.51, 27.99)
PlayerHealth,0:33.09,100
Player Position,0:36.10,World Position: (75.94, 2.49, 55.61)
PlayerHealth,0:36.10,100
Sonar Pulse Triggered,0:37.61,World Position Trigger Point: (70.89, 0.39, 69.56)Sonar Pulse: 1
Sonar Scanner Clicked,0:37.69,World Position Trigger Point: (69.66, 0.18, 70.64)Sonar Scanner: 1
Sonar Pulse Triggered,0:39.11,World Position Trigger Point: (79.88, 0.39, 71.48)Sonar Pulse: 2
Player Position,0:39.11,World Position: (78.50, 0.18, 71.56)
PlayerHealth,0:39.11,100
Sonar Scanner Clicked,0:39.16,World Position Trigger Point: (78.57, 0.18, 71.52)Sonar Scanner: 2
Sonar Pulse Triggered,0:40.53,World Position Trigger Point: (86.56, 0.39, 73.20)Sonar Pulse: 3
Sonar Scanner Clicked,0:40.58,World Position Trigger Point: (85.16, 0.18, 73.38)Sonar Scanner: 3
Player Position,0:42.13,World Position: (82.65, 0.18, 73.15)
PlayerHealth,0:42.13,100
Sonar Pulse Triggered,0:42.20,World Position Trigger Point: (84.18, 0.39, 72.83)Sonar Pulse: 4
Sonar Scanner Clicked,0:42.25,World Position Trigger Point: (82.84, 0.18, 73.15)Sonar Scanner: 4
Sonar Pulse Triggered,0:43.79,World Position Trigger Point: (83.91, 0.39, 72.87)Sonar Pulse: 5
Sonar Scanner Clicked,0:43.86,World Position Trigger Point: (82.61, 0.18, 73.15)Sonar Scanner: 5
Player Position,0:45.15,World Position: (85.98, 0.18, 70.44)
PlayerHealth,0:45.15,100
Sonar Pulse Triggered,0:45.53,World Position Trigger Point: (87.52, 0.39, 71.08)Sonar Pulse: 6
Sonar Scanner Clicked,0:45.60,World Position Trigger Point: (86.22, 0.18, 70.44)Sonar Scanner: 6
Sonar Pulse Triggered,0:46.87,World Position Trigger Point: (86.92, 0.39, 73.34)Sonar Pulse: 7
Sonar Scanner Clicked,0:46.95,World Position Trigger Point: (85.60, 0.18, 72.76)Sonar Scanner: 7
Player Position,0:48.16,World Position: (85.96, 0.18, 73.97)
PlayerHealth,0:48.16,100
Sonar Pulse Triggered,0:48.45,World Position Trigger Point: (87.15, 0.39, 77.47)Sonar Pulse: 8
Sonar Scanner Clicked,0:48.55,World Position Trigger Point: (85.78, 0.18, 77.44)Sonar Scanner: 8
Sonar Pulse Triggered,0:49.87,World Position Trigger Point: (89.57, 0.39, 80.94)Sonar Pulse: 9
Sonar Scanner Clicked,0:49.93,World Position Trigger Point: (88.03, 0.18, 81.12)Sonar Scanner: 9
Player Position,0:51.17,World Position: (85.80, 0.18, 81.12)
PlayerHealth,0:51.17,100
Sonar Pulse Triggered,0:51.33,World Position Trigger Point: (86.41, 0.39, 80.08)Sonar Pulse: 10
Sonar Scanner Clicked,0:51.43,World Position Trigger Point: (85.57, 0.18, 81.12)Sonar Scanner: 10
Sonar Pulse Triggered,0:52.77,World Position Trigger Point: (87.34, 0.39, 79.80)Sonar Pulse: 11
Sonar Scanner Clicked,0:52.85,World Position Trigger Point: (86.32, 0.18, 80.88)Sonar Scanner: 11
Player Position,0:54.17,World Position: (85.09, 0.18, 77.87)
PlayerHealth,0:54.17,100
Sonar Pulse Triggered,0:54.72,World Position Trigger Point: (87.56, 0.39, 75.46)Sonar Pulse: 12
Sonar Scanner Clicked,0:54.80,World Position Trigger Point: (86.28, 0.18, 76.13)Sonar Scanner: 12
Sonar Pulse Triggered,0:56.41,World Position Trigger Point: (82.09, 0.39, 71.62)Sonar Pulse: 13
Sonar Scanner Clicked,0:56.49
