Variable name,Time in Play,Data Point
Player Position,0:2.98,World Position: (-16.15, -2.92, -67.26)
PlayerHealth,0:2.98,100
Player Position,0:5.99,World Position: (-16.15, -2.92, -67.26)
PlayerHealth,0:5.99,100
Player Position,0:8.99,World Position: (-16.15, -2.92, -67.26)
PlayerHealth,0:8.99,100
Player Position,0:12.00,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:12.00,100
Player Position,0:15.00,World Position: (-12.47, -1.92, -65.22)
PlayerHealth,0:15.00,100
Player Position,0:18.01,World Position: (8.65, -1.92, -48.05)
PlayerHealth,0:18.01,100
Player Position,0:21.02,World Position: (10.82, -1.92, -46.19)
PlayerHealth,0:21.02,100
Player Position,0:24.02,World Position: (13.41, -1.92, -43.68)
PlayerHealth,0:24.02,100
Player Position,0:27.03,World Position: (20.41, -2.07, -32.20)
PlayerHealth,0:27.03,100
Player Position,0:30.06,World Position: (25.18, -2.08, -28.12)
PlayerHealth,0:30.06,100
Player Position,0:33.09,World Position: (9.91, -1.92, -43.74)
PlayerHealth,0:33.09,100
Player Position,0:36.11,World Position: (17.62, -2.07, -36.81)
PlayerHealth,0:36.11,100
Player Position,0:39.13,World Position: (33.34, -2.07, -28.65)
PlayerHealth,0:39.13,100
Player Position,0:42.14,World Position: (33.34, -2.07, -28.65)
PlayerHealth,0:42.14,100
Player Position,0:45.15,World Position: (33.34, -2.07, -28.65)
PlayerHealth,0:45.15,100
Player Position,0:48.15,World Position: (51.41, -2.10, -40.74)
PlayerHealth,0:48.15,100
Player Position,0:51.16,World Position: (47.19, -2.07, -30.47)
PlayerHealth,0:51.16,100
Player Position,0:52.43,World Position: (49.55, -1.98, -20.28)
PlayerHealth,0:52.43,100
