Variable name,Time in Play,Data Point
Sonar Pulse Triggered,0:26.00,World Position Trigger Point: (103.82, 0.39, 84.89)Sonar Pulse: 8
Sonar Scanner Clicked,0:26.08,World Position Trigger Point: (102.41, 0.18, 84.61)Sonar Scanner: 8
Player Position,0:27.08,World Position: (103.00, 0.18, 90.48)
PlayerHealth,0:27.08,100
Sonar Pulse Triggered,0:27.58,World Position Trigger Point: (105.32, 0.39, 91.08)Sonar Pulse: 9
Sonar Scanner Clicked,0:27.64,World Position Trigger Point: (104.27, 0.18, 90.21)Sonar Scanner: 9
Sonar Pulse Triggered,0:29.21,World Position Trigger Point: (112.83, 0.39, 90.26)Sonar Pulse: 10
Sonar Scanner Clicked,0:29.31,World Position Trigger Point: (112.30, 0.18, 88.78)Sonar Scanner: 10
Player Position,0:30.09,World Position: (111.33, 0.18, 82.14)
PlayerHealth,0:30.09,100
Sonar Pulse Triggered,0:30.79,World Position Trigger Point: (114.79, 0.39, 79.69)Sonar Pulse: 11
Sonar Scanner Clicked,0:30.88,World Position Trigger Point: (114.03, 0.18, 78.55)Sonar Scanner: 11
Player Position,0:33.10,World Position: (112.99, 0.18, 71.86)
PlayerHealth,0:33.10,100
Sonar Pulse Triggered,0:35.38,World Position Trigger Point: (111.11, 0.39, 71.64)Sonar Pulse: 12
Sonar Scanner Clicked,0:35.44,World Position Trigger Point: (109.66, 0.18, 71.86)Sonar Scanner: 12
Player Position,0:36.13,World Position: (106.89, 0.18, 71.86)
PlayerHealth,0:36.13,100
Sonar Pulse Triggered,0:37.09,World Position Trigger Point: (107.02, 0.39, 67.35)Sonar Pulse: 13
Sonar Scanner Clicked,0:37.17,World Position Trigger Point: (105.63, 0.18, 67.19)Sonar Scanner: 13
Sonar Pulse Triggered,0:38.84,World Position Trigger Point: (110.72, 0.39, 72.38)Sonar Pulse: 14
Sonar Scanner Clicked,0:38.90,World Position Trigger Point: (109.22, 0.18, 72.82)Sonar Scanner: 14
Player Position,0:39.16,World Position: (108.97, 0.18, 73.86)
PlayerHealth,0:39.16,100
Sonar Pulse Triggered,0:40.51,World Position Trigger Point: (117.03, 0.39, 75.74)Sonar Pulse: 15
Sonar Scanner Clicked,0:40.58,World Position Trigger Point: (115.66, 0.18, 75.64)Sonar Scanner: 15
Sonar Pulse Triggered,0:42.09,World Position Trigger Point: (99.82, 0.39, 93.35)Sonar Pulse: 16
Sonar Scanner Clicked,0:42.15,World Position Trigger Point: (98.10, 0.18, 93.95)Sonar Scanner: 16
Player Position,0:42.17,World Position: (97.91, 0.18, 94.15)
PlayerHealth,0:42.17,100
Sonar Pulse Triggered,0:44.07,World Position Trigger Point: (99.53, 0.39, 94.00)Sonar Pulse: 17
Sonar Scanner Clicked,0:44.12,World Position Trigger Point: (98.21, 0.18, 93.70)Sonar Scanner: 17
Player Position,0:45.19,World Position: (103.58, 0.18, 89.64)
PlayerHealth,0:45.19,100
Sonar Pulse Triggered,0:45.99,World Position Trigger Point: (107.94, 0.39, 92.11)Sonar Pulse: 18
Sonar Scanner Clicked,0:46.05,World Position Trigger Point: (106.90, 0.18, 91.23)Sonar Scanner: 18
Sonar Pulse Triggered,0:47.59,World Position Trigger Point: (112.14, 0.39, 84.23)Sonar Pulse: 19
Sonar Scanner Clicked,0:47.65,World Position Trigger Point: (111.13, 0.18, 83.01)Sonar Scanner: 19
Player Position,0:48.20,World Position: (108.93, 0.18, 80.81)
PlayerHealth,0:48.20,100
Sonar Pulse Triggered,0:49.08,World Position Trigger Point: (104.55, 0.39, 75.71)Sonar Pulse: 20
Sonar Scanner Clicked,0:49.15,World Position Trigger Point: (103.40, 0.18, 74.74)Sonar Scanner: 20
Sonar Pulse Triggered,0:51.08,World Position Trigger Point: (107.94, 0.39, 59.44)Sonar Pulse: 21
Sonar Scanner Clicked,0:51.15,World Position Trigger Point: (106.74, 0.18, 58.40)Sonar Scanner: 21
Player Position,0:51.21,World Position: (106.05, 0.18, 57.71)
PlayerHealth,0:51.21,100
Sonar Pulse Triggered,0:52.93,World Position Trigger Point: (95.18, 0.39, 58.52)Sonar Pulse: 22
Sonar Scanner Clicked,0:52.99,World Position Trigger Point: (93.85, 0.18, 58.44)Sonar Scanner: 22
Player Position,0:54.22,World Position: (103.66, 0.18, 64.71)
PlayerHealth,0:54.22,100
Player Position,0:57.24,World Position: (105.35, 0.18, 70.43)
PlayerHealth,0:57.24,100
Sonar Pulse Triggered,0:58.55,World Position Trigger Point: (106.76, 0.39, 74.85)Sonar Pulse: 23
Sonar Scanner Clicked,0:58.57,World Position Trigger Point: (105.86, 0.18, 73.80)Sonar Scanner: 23
Sonar Pulse Triggered,0:59.85,World Position Trigger Point: (111.29, 0.39, 73.10)Sonar Pulse: 24
Player Position,1:0.24,World Position: (110.35, 0.18, 71.91)
PlayerHealth,1:0.24,100
Sonar Pulse Triggered,1:0.95,World Position Trigger Point: (111.93, 0.39, 71.68)Sonar Pulse: 25
Sonar Pulse Triggered,1:1.88,World Position Trigger Point: (112.91, 0.39, 70.16)Sonar Pulse: 26
Sonar Scanner Clicked,1:1.92,World Position Trigger Point: (111.52, 0.18, 69.78)Sonar Scanner: 24
Player Position,1:3.25,World Position: (105.18, 0.18, 70.67)
PlayerHealth,1:3.25,100
Sonar Pulse Triggered,1:5.84,World Position Trigger Point: (108.97, 0.39, 71.97)Sonar Pulse: 27
Sonar Scanner Clicked,1:5.92,World Position Trigger Point: (107.41, 0.18, 71.94)Sonar Scanner: 25
Player Position,1:6.26,World Position: (106.05, 0.18, 72.10)
PlayerHealth,1:6.26,100
Player Position,1:9.28,World Position: (109.33, 0.18, 74.31)
PlayerHealth,1:9.28,100
Sonar Pulse Triggered,1:9.73,World Position Trigger Point: (110.85, 0.39, 73.82)Sonar Pulse: 28
Sonar Scanner Clicked,1:9.73,World Position Trigger Point: (109.45, 0.18, 73.72)Sonar Scanner: 26
Sonar Pulse Triggered,1:11.95,World Position Trigger Point: (112.85, 0.39, 70.83)Sonar Pulse: 29
Sonar Scanner Clicked,1:12.02,World Position Trigger Point: (111.60, 0.18, 70.24)Sonar Scanner: 27
Player Position,1:12.32,World Position: (113.34, 0.18, 68.50)
PlayerHealth,1:12.32,100
Player Position,1:15.34,World Position: (102.27, 0.18, 70.05)
PlayerHealth,1:15.34,100
Player Position,1:18.34,World Position: (105.05, 0.18, 71.77)
PlayerHealth,1:18.34,100
Sonar Pulse Triggered,1:18.51,World Position Trigger Point: (108.26, 0.39, 73.51)Sonar Pulse: 30
Sonar Scanner Clicked,1:18.58,World Position Trigger Point: (106.97, 0.18, 73.61)Sonar Scanner: 28
Sonar Pulse Triggered,1:20.59,World Position Trigger Point: (95.84, 0.39, 94.52)Sonar Pulse: 31
Sonar Scanner Clicked,1:20.67,World Position Trigger Point: (94.43, 0.18, 93.99)Sonar Scanner: 29
Player Position,1:21.35,World Position: (91.69, 0.18, 94.29)
PlayerHealth,1:21.35,100
Sonar Pulse Triggered,1:22.37,World Position Trigger Point: (89.15, 0.39, 98.11)Sonar Pulse: 32
Sonar Scanner Clicked,1:22.46,World Position Trigger Point: (87.61, 0.18, 97.89)Sonar Scanner: 30
Sonar Pulse Triggered,1:24.07,World Position Trigger Point: (79.62, 0.39, 85.88)Sonar Pulse: 33
Sonar Scanner Clicked,1:24.15,World Position Trigger Point: (78.33, 0.18, 85.49)Sonar Scanner: 31
Player Position,1:24.36,World Position: (79.18, 0.18, 84.64)
PlayerHealth,1:24.36,100
Sonar Pulse Triggered,1:25.64,World Position Trigger Point: (91.37, 0.39, 75.56)Sonar Pulse: 34
Sonar Scanner Clicked,1:25.70,World Position Trigger Point: (90.05, 0.18, 74.76)Sonar Scanner: 32
Sonar Pulse Triggered,1:27.34,World Position Trigger Point: (86.94, 0.39, 83.79)Sonar Pulse: 35
Player Position,1:27.38,World Position: (85.60, 0.18, 83.46)
PlayerHealth,1:27.38,100
Sonar Scanner Clicked,1:27.42,World Position Trigger Point: (85.65, 0.18, 83.46)Sonar Scanner: 33
Sonar Pulse Triggered,1:29.35,World Position Trigger Point: (97.67, 0.39, 76.29)Sonar Pulse: 36
Sonar Scanner Clicked,1:29.43,World Position Trigger Point: (96.38, 0.18, 75.64)Sonar Scanner: 34
Player Position,1:30.39,World Position: (92.28, 0.18, 78.43)
PlayerHealth,1:30.39,100
Player Position,1:33.40,World Position: (92.28, 0.18, 78.43)
PlayerHealth,1:33.40,100
Player Position,1:36.41,World Position: (88.04, 0.18, 77.31)
PlayerHealth,1:36.41,100
Player Position,1:39.42,World Position: (75.16, 0.18, 75.38)
PlayerHealth,1:39.42,100
Sonar Pulse Triggered,1:42.34,World Position Trigger Point: (93.75, 0.39, 57.01)Sonar Pulse: 37
Sonar Scanner Clicked,1:42.41,World Position Trigger Point: (92.63, 0.18, 56.38)Sonar Scanner: 35
Player Position,1:42.44,World Position: (92.75, 0.18, 56.50)
PlayerHealth,1:42.44,100
Player Position,1:45.47,World Position: (97.74, 0.18, 50.39)
PlayerHealth,1:45.47,100
Sonar Pulse Triggered,1:46.42,World Position Trigger Point: (99.10, 0.39, 54.58)Sonar Pulse: 38
Sonar Scanner Clicked,1:46.44,World Position Trigger Point: (97.74, 0.18, 54.15)Sonar Scanner: 36
Player Position,1:48.49,World Position: (106.23, 0.18, 65.08)
PlayerHealth,1:48.49,100
Sonar Pulse Triggered,1:49.09,World Position Trigger Point: (106.71, 0.39, 71.39)Sonar Pulse: 39
Sonar Scanner Clicked,1:49.16,World Position Trigger Point: (105.39, 0.18, 71.48)Sonar Scanner: 37
Sonar Pulse Triggered,1:50.95,World Position Trigger Point: (109.56, 0.39, 78.04)Sonar Pulse: 40
Sonar Scanner Clicked,1:51.02,World Position Trigger Point: (108.24, 0.18, 77.35)Sonar Scanner: 38
Player Position,1:51.49,World Position: (106.42, 0.18, 76.64)
PlayerHealth,1:51.49,100
Sonar Pulse Triggered,1:52.85,World Position Trigger Point: (113.57, 0.39, 83.62)Sonar Pulse: 41
Sonar Scanner Clicked,1:52.91,World Position Trigger Point: (112.71, 0.18, 82.63)Sonar Scanner: 39
Player Position,1:54.49,World Position: (113.50, 0.18, 87.01)
PlayerHealth,1:54.49,100
Player Position,1:57.50,World Position: (113.50, 0.18, 87.01)
PlayerHealth,1:57.50,100
Sonar Pulse Triggered,1:58.01,World Position Trigger Point: (114.90, 0.39, 87.36)Sonar Pulse: 42
Sonar Scanner Clicked,1:58.05,World Position Trigger Point: (113.50, 0.18, 87.01)Sonar Scanner: 40
Sonar Pulse Triggered,1:59.31,World Position Trigger Point: (114.95, 0.39, 86.96)Sonar Pulse: 43
Sonar Scanner Clicked,1:59.39,World Position Trigger Point: (113.50, 0.18, 87.01)Sonar Scanner: 41
Player Position,2:0.51,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:0.51,100
Sonar Pulse Triggered,2:0.69,World Position Trigger Point: (114.94, 0.39, 86.88)Sonar Pulse: 44
Sonar Scanner Clicked,2:0.78,World Position Trigger Point: (113.50, 0.18, 87.01)Sonar Scanner: 42
Sonar Pulse Triggered,2:2.14,World Position Trigger Point: (114.94, 0.39, 86.88)Sonar Pulse: 45
Sonar Scanner Clicked,2:2.22,World Position Trigger Point: (113.50, 0.18, 87.01)Sonar Scanner: 43
Sonar Pulse Triggered,2:3.48,World Position Trigger Point: (114.94, 0.39, 86.87)Sonar Pulse: 46
Player Position,2:3.52,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:3.52,100
Sonar Scanner Clicked,2:3.55,World Position Trigger Point: (113.50, 0.18, 87.01)Sonar Scanner: 44
Sonar Pulse Triggered,2:5.08,World Position Trigger Point: (114.94, 0.39, 86.90)Sonar Pulse: 47
Sonar Scanner Clicked,2:5.18,World Position Trigger Point: (113.50, 0.18, 87.01)Sonar Scanner: 45
Sonar Pulse Triggered,2:6.44,World Position Trigger Point: (114.94, 0.39, 86.88)Sonar Pulse: 48
Sonar Scanner Clicked,2:6.52,World Position Trigger Point: (113.50, 0.18, 87.01)Sonar Scanner: 46
Player Position,2:6.53,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:6.53,100
Sonar Pulse Triggered,2:7.76,World Position Trigger Point: (114.94, 0.39, 86.87)Sonar Pulse: 49
Sonar Scanner Clicked,2:7.89,World Position Trigger Point: (113.50, 0.18, 87.01)Sonar Scanner: 47
Sonar Pulse Triggered,2:9.12,World Position Trigger Point: (114.94, 0.39, 86.86)Sonar Pulse: 50
Sonar Scanner Clicked,2:9.21,World Position Trigger Point: (113.50, 0.18, 87.01)Sonar Scanner: 48
Player Position,2:9.55,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:9.55,100
Player Position,2:12.56,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:12.56,100
Sonar Pulse Triggered,2:15.17,World Position Trigger Point: (114.95, 0.39, 87.01)Sonar Pulse: 51
Sonar Scanner Clicked,2:15.24,World Position Trigger Point: (113.50, 0.18, 87.01)Sonar Scanner: 49
Player Position,2:15.56,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:15.56,100
Sonar Pulse Triggered,2:16.38,World Position Trigger Point: (114.94, 0.39, 86.89)Sonar Pulse: 52
Sonar Scanner Clicked,2:16.50,World Position Trigger Point: (113.50, 0.18, 87.01)Sonar Scanner: 50
Player Position,2:18.58,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:18.58,100
Player Position,2:21.59,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:21.59,100
Player Position,2:24.59,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:24.59,100
Player Position,2:27.60,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:27.60,100
Player Position,2:30.62,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:30.62,100
Player Position,2:33.64,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:33.64,100
Player Position,2:36.94,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:36.94,100
Player Position,2:39.94,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:39.94,100
Player Position,2:42.94,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:42.94,100
Player Position,2:45.77,World Position: (113.50, 0.18, 87.01)
PlayerHealth,2:45.77,100
