Variable name,Time in Play,Data Point
Player Position,0:2.98,World Position: (-16.74, 0.00, -66.71)
PlayerHealth,0:2.98,100
Player Position,0:5.99,World Position: (-16.74, 0.00, -66.71)
PlayerHealth,0:5.99,100
Player Position,0:8.99,World Position: (-16.74, 0.00, -66.71)
PlayerHealth,0:8.99,100
Player Position,0:12.00,World Position: (-16.74, -2.43, -66.71)
PlayerHealth,0:12.00,100
Player Position,0:15.00,World Position: (-10.26, -1.92, -61.80)
PlayerHealth,0:15.00,100
Player Position,0:18.01,World Position: (-0.77, -1.92, -52.06)
PlayerHealth,0:18.01,100
Player Position,0:21.01,World Position: (11.34, -1.92, -43.41)
PlayerHealth,0:21.01,100
Player Position,0:24.02,World Position: (15.90, -2.07, -37.17)
PlayerHealth,0:24.02,100
Player Position,0:27.02,World Position: (20.70, -2.09, -27.78)
PlayerHealth,0:27.02,100
Player Position,0:30.02,World Position: (39.48, -2.08, -22.16)
PlayerHealth,0:30.02,100
Player Position,0:33.03,World Position: (48.23, -1.88, -20.88)
PlayerHealth,0:33.03,100
Player Position,0:36.04,World Position: (51.11, 0.02, -8.82)
PlayerHealth,0:36.04,100
Player Position,0:39.05,World Position: (54.89, 0.51, 3.21)
PlayerHealth,0:39.05,100
Player Position,0:42.06,World Position: (60.64, 0.51, 12.03)
PlayerHealth,0:42.06,100
Player Position,0:45.07,World Position: (59.67, 0.51, 3.02)
PlayerHealth,0:45.07,100
Player Position,0:48.08,World Position: (53.68, 0.51, -4.80)
PlayerHealth,0:48.08,100
Player Position,0:51.10,World Position: (50.26, -0.85, -15.36)
PlayerHealth,0:51.10,100
Player Position,0:54.10,World Position: (46.32, -2.07, -25.79)
PlayerHealth,0:54.10,100
Player Position,0:57.10,World Position: (46.71, -2.08, -21.67)
PlayerHealth,0:57.10,100
Player Position,1:0.11,World Position: (54.94, 0.20, -9.63)
PlayerHealth,1:0.11,100
Player Position,1:3.13,World Position: (56.80, 0.51, 2.43)
PlayerHealth,1:3.13,100
Player Position,1:6.13,World Position: (66.10, 0.51, 12.82)
PlayerHealth,1:6.13,100
Player Position,1:9.14,World Position: (74.13, 0.51, 24.86)
PlayerHealth,1:9.14,100
Player Position,1:12.15,World Position: (76.70, 1.10, 31.82)
PlayerHealth,1:12.15,100
Player Position,1:15.15,World Position: (83.39, 3.68, 43.82)
PlayerHealth,1:15.15,100
Player Position,1:18.16,World Position: (79.50, 1.34, 55.87)
PlayerHealth,1:18.16,100
Player Position,1:21.17,World Position: (73.03, 0.18, 67.25)
PlayerHealth,1:21.17,100
Player Position,1:24.18,World Position: (74.95, 0.18, 75.20)
PlayerHealth,1:24.18,100
Player Position,1:27.19,World Position: (84.49, 0.18, 73.15)
PlayerHealth,1:27.19,100
Player Position,1:30.21,World Position: (90.06, 0.18, 78.77)
PlayerHealth,1:30.21,100
Player Position,1:33.22,World Position: (89.26, 0.18, 83.47)
PlayerHealth,1:33.22,100
Player Position,1:36.22,World Position: (90.96, 0.18, 80.80)
PlayerHealth,1:36.22,100
Player Position,1:39.22,World Position: (96.27, 0.18, 84.79)
PlayerHealth,1:39.22,100
Player Position,1:42.22,World Position: (96.27, 0.18, 96.81)
PlayerHealth,1:42.22,100
Player Position,1:45.24,World Position: (92.38, 0.18, 105.82)
PlayerHealth,1:45.24,100
Player Position,1:48.24,World Position: (94.17, 4.01, 117.84)
PlayerHealth,1:48.24,100
Player Position,1:51.25,World Position: (85.69, 4.01, 129.87)
PlayerHealth,1:51.25,100
Player Position,1:54.25,World Position: (90.77, 4.01, 141.14)
PlayerHealth,1:54.25,100
Player Position,1:57.25,World Position: (102.77, 4.01, 136.57)
PlayerHealth,1:57.25,100
Player Position,2:0.25,World Position: (114.77, 4.01, 136.57)
PlayerHealth,2:0.25,100
Player Position,2:3.26,World Position: (126.79, 2.82, 128.71)
PlayerHealth,2:3.26,100
Player Position,2:6.26,World Position: (137.20, 0.18, 131.47)
PlayerHealth,2:6.26,100
Player Position,2:9.27,World Position: (136.39, 0.18, 120.55)
PlayerHealth,2:9.27,100
Player Position,2:12.28,World Position: (127.07, 0.18, 110.92)
PlayerHealth,2:12.28,100
Player Position,2:15.29,World Position: (120.31, 0.18, 109.20)
PlayerHealth,2:15.29,100
Player Position,2:18.31,World Position: (108.25, 0.18, 107.03)
PlayerHealth,2:18.31,100
Player Position,2:21.32,World Position: (103.51, 0.18, 94.96)
PlayerHealth,2:21.32,100
Player Position,2:24.33,World Position: (97.35, 0.18, 85.10)
PlayerHealth,2:24.33,100
Player Position,2:27.33,World Position: (88.89, 0.18, 93.71)
PlayerHealth,2:27.33,100
Player Position,2:30.35,World Position: (87.64, 0.18, 105.76)
PlayerHealth,2:30.35,100
Player Position,2:33.35,World Position: (79.16, 0.18, 113.19)
PlayerHealth,2:33.35,100
Player Position,2:36.36,World Position: (74.44, 0.18, 111.37)
PlayerHealth,2:36.36,100
Player Position,2:39.36,World Position: (81.46, 0.18, 111.32)
PlayerHealth,2:39.36,100
Player Position,2:42.36,World Position: (87.92, 0.18, 103.54)
PlayerHealth,2:42.36,100
Player Position,2:45.38,World Position: (85.20, 0.18, 96.41)
PlayerHealth,2:45.38,100
Player Position,2:48.39,World Position: (77.96, 0.18, 93.63)
PlayerHealth,2:48.39,100
Player Position,2:51.40,World Position: (76.70, 0.18, 90.80)
PlayerHealth,2:51.40,100
Player Position,2:54.41,World Posi
