Variable name,Time in Play,Data Point
PlayerHealth,0:2.99,100
Player Position,0:2.99,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:4.07,100
Player Position,0:4.07,World Position: (-16.80, -2.60, -65.30)
