Variable name,Time in Play,Data Point
Player Position,0:2.99,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:2.99,100
Player Position,0:6.03,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:6.03,100
Player Position,0:9.04,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:9.04,100
Player Position,0:12.04,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:12.04,100
Player Position,0:15.06,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:15.06,100
Player Position,0:18.10,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:18.10,100
Player Position,0:21.13,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:21.13,100
Player Position,0:24.15,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:24.15,100
Player Position,0:27.18,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:27.18,100
Player Position,0:30.19,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:30.19,100
Player Position,0:33.20,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:33.20,100
Player Position,0:36.24,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:36.24,100
Player Position,0:39.26,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:39.26,100
Player Position,0:42.27,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:42.27,100
Player Position,0:45.27,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:45.27,100
Player Position,0:48.29,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:48.29,100
Player Position,0:51.31,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:51.31,100
Player Position,0:54.36,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:54.36,100
Player Position,0:57.37,World Position: (86.78, 0.18, 55.90)
PlayerHealth,0:57.37,100
