Variable name,Time in Play,Data Point
PlayerHealth,0:2.99,100
Player Position,0:2.99,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:6.00,100
Player Position,0:6.00,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:9.00,100
Player Position,0:9.00,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:12.01,100
Player Position,0:12.01,World Position: (-16.80, -2.43, -65.30)
PlayerHealth,0:15.01,100
Player Position,0:15.01,World Position: (-16.80, -2.43, -65.30)
PlayerHealth,0:18.02,100
Player Position,0:18.02,World Position: (-16.80, -2.43, -65.30)
PlayerHealth,0:21.03,100
Player Position,0:21.03,World Position: (-11.77, -1.92, -64.57)
PlayerHealth,0:24.05,100
Player Position,0:24.05,World Position: (4.89, -1.92, -51.32)
1st PowerCore Picked Up,0:24.95,151.1609
PlayerHealth,0:27.07,100
Player Position,0:27.07,World Position: (38.12, -2.08, -24.22)
PlayerHealth,0:30.07,100
Player Position,0:30.07,World Position: (66.52, 0.51, 6.25)
1st Generator Charged,0:31.00,157.205
PlayerHealth,0:33.08,100
Player Position,0:33.08,World Position: (60.77, 0.51, -0.26)
PlayerHealth,0:36.08,100
Player Position,0:36.08,World Position: (45.85, -1.88, -19.52)
1st PowerCore Picked Up,0:37.19,163.3961
2nd Power Core Picked Up,0:37.19,163.3961
PlayerHealth,0:39.09,100
Player Position,0:39.09,World Position: (53.32, -0.90, -17.35)
PlayerHealth,0:42.10,100
Player Position,0:42.10,World Position: (61.95, 0.51, 2.89)
PlayerHealth,0:45.11,100
Player Position,0:45.11,World Position: (77.22, 1.04, 31.34)
PlayerHealth,0:48.12,100
Player Position,0:48.12,World Position: (99.51, 0.18, 63.46)
1st Encounter Triggered,0:50.81,177.02
PlayerHealth,0:51.13,100
Player Position,0:51.13,World Position: (98.91, 0.18, 89.36)
PlayerHealth,0:54.13,100
Player Position,0:54.13,World Position: (98.10, 0.18, 96.32)
PlayerHealth,0:57.14,100
Player Position,0:57.14,World Position: (98.67, 0.18, 96.32)
Sonar Pulse Triggered,0:57.84,World Position Trigger Point: (98.21, 0.39, 97.69)Sonar Pulse: 1
Sonar Scanner C
