Variable name,Time in Play,Data Point
PlayerHealth,0:2.99,100
Player Position,0:2.99,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:6.00,100
Player Position,0:6.00,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:9.01,100
Player Position,0:9.01,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:12.02,100
Player Position,0:12.02,World Position: (-16.80, -2.43, -65.30)
PlayerHealth,0:15.06,100
Player Position,0:15.06,World Position: (-16.49, -2.43, -65.30)
PlayerHealth,0:18.08,100
Player Position,0:18.08,World Position: (-7.78, -1.92, -62.30)
1st PowerCore Picked Up,0:20.80,20.80313
PlayerHealth,0:21.13,100
Player Position,0:21.13,World Position: (16.78, -2.06, -40.67)
PlayerHealth,0:24.15,100
Player Position,0:24.15,World Position: (42.46, -2.08, -21.75)
PlayerHealth,0:27.16,100
Player Position,0:27.16,World Position: (53.50, -0.27, -11.98)
PlayerHealth,0:30.17,100
Player Position,0:30.17,World Position: (53.50, -0.27, -11.98)
PlayerHealth,0:33.19,100
Player Position,0:33.19,World Position: (53.50, -0.27, -11.98)
PlayerHealth,0:36.19,100
Player Position,0:36.19,World Position: (53.50, -0.27, -11.98)
PlayerHealth,0:39.22,100
Player Position,0:39.22,World Position: (53.50, -0.27, -11.98)
PlayerHealth,0:42.22,100
Player Position,0:42.22,World Position: (53.50, -0.27, -11.98)
PlayerHealth,0:45.25,100
Player Position,0:45.25,World Position: (53.50, -0.27, -11.98)
PlayerHealth,0:48.26,100
Player Position,0:48.26,World Position: (53.50, -0.27, -11.98)
PlayerHealth,0:51.27,100
Player Position,0:51.27,World Position: (53.50, -0.27, -11.98)
PlayerHealth,0:54.28,100
Player Position,0:54.28,World Position: (53.50, -0.27, -11.98)
PlayerHealth,0:57.30,100
Player Position,0:57.30,World Position: (53.50, -0.27, -11.98)
PlayerHealth,1:0.30,100
Player Position,1:0.30,World Position: (53.50, -0.27, -11.98)
PlayerHealth,1:3.31,100
Player Position,1:3.31,World Position: (57.99, 0.51, -7.48)
PlayerHealth,1:6.33,100
Player Position,1:6.33,World Position: (63.07, 0.51, 14.74)
1st Generator Charged,1:6.76,66.75511
PlayerHealth,1:9.33,100
Player Position,1:9.33,World Position: (59.15, 0.33, -10.92)
PlayerHealth,1:12.34,100
Player Position,1:12.34,World Position: (52.48, -2.09, -44.83)
1st PowerCore Picked Up,1:14.12,74.12025
2nd Power Core Picked Up,1:14.12,74.12025
PlayerHealth,1:15.51,100
Player Position,1:15.51,World Position: (51.39, -2.10, -41.56)
PlayerHealth,1:18.53,100
Player Position,1:18.53,World Position: (59.04, 0.51, -5.30)
PlayerHealth,1:21.54,100
Player Position,1:21.54,World Position: (74.23, 0.51, 20.44)
PlayerHealth,1:24.54,100
Player Position,1:24.54,World Position: (74.23, 0.51, 22.61)
PlayerHealth,1:27.56,100
Player Position,1:27.56,World Position: (75.61, 0.51, 26.05)
PlayerHealth,1:30.60,100
Player Position,1:30.60,World Position: (74.43, 0.51, 19.38)
PlayerHealth,1:31.37,100
Player Position,1:31.37,World Position: (74.43, 0.51, 19.38)
