Variable name,Time in Play,Data Point
Player Position,1:12.36,World Position: (55.36, 0.51, 4.17)
PlayerHealth,1:12.36,100
Player Position,1:15.38,World Position: (74.68, 0.51, 25.40)
PlayerHealth,1:15.38,100
Player Position,1:18.38,World Position: (82.44, 3.68, 41.47)
PlayerHealth,1:18.38,100
Player Position,1:21.39,World Position: (97.54, 0.18, 60.35)
PlayerHealth,1:21.39,100
Sonar Pulse Triggered,1:21.73,World Position Trigger Point: (98.94, 0.39, 60.69)Sonar Pulse: 10
Player Position,1:24.39,World Position: (97.76, 0.18, 55.54)
PlayerHealth,1:24.39,100
Sonar Pulse Triggered,1:25.89,World Position Trigger Point: (100.10, 0.39, 56.39)Sonar Pulse: 11
Sonar Scanner Clicked,1:25.93,World Position Trigger Point: (98.72, 0.18, 55.97)Sonar Scanner: 9
Player Position,1:27.41,World Position: (101.09, 0.18, 54.56)
PlayerHealth,1:27.41,100
Sonar Pulse Triggered,1:28.84,World Position Trigger Point: (107.69, 0.39, 57.39)Sonar Pulse: 12
Sonar Scanner Clicked,1:28.92,World Position Trigger Point: (106.18, 0.18, 56.94)Sonar Scanner: 10
Player Position,1:30.43,World Position: (101.51, 0.18, 64.58)
PlayerHealth,1:30.43,50
Sonar Pulse Triggered,1:31.13,World Position Trigger Point: (102.89, 0.39, 64.59)Sonar Pulse: 13
Sonar Scanner Clicked,1:31.17,World Position Trigger Point: (101.20, 0.18, 63.84)Sonar Scanner: 11
Player Position,1:33.47,World Position: (78.79, 0.19, 62.60)
PlayerHealth,1:33.47,50
Player Position,1:36.48,World Position: (83.27, 0.18, 70.49)
PlayerHealth,1:36.48,50
Sonar Pulse Triggered,1:38.04,World Position Trigger Point: (85.65, 0.39, 71.93)Sonar Pulse: 14
Sonar Scanner Clicked,1:38.10,World Position Trigger Point: (84.27, 0.18, 71.49)Sonar Scanner: 12
Player Position,1:39.50,World Position: (85.70, 0.18, 74.69)
PlayerHealth,1:39.50,50
Sonar Pulse Triggered,1:41.37,World Position Trigger Point: (88.34, 0.39, 78.24)Sonar Pulse: 15
Sonar Scanner Clicked,1:41.44,World Position Trigger Point: (86.97, 0.18, 77.81)Sonar Scanner: 13
Player Position,1:42.51,World Position: (84.83, 0.18, 79.94)
PlayerHealth,1:42.51,50
Player Position,1:45.51,World Position: (90.40, 0.18, 75.38)
PlayerHealth,1:45.51,50
Player Position,1:48.54,World Position: (84.44, 0.18, 73.12)
PlayerHealth,1:48.54,50
Player Position,1:51.54,World Position: (92.13, 0.18, 93.55)
PlayerHealth,1:51.54,50
Player Position,1:53.74,World Position: (87.91, 1.95, 113.97)
PlayerHealth,1:53.74,50
