Variable name,Time in Play,Data Point
PlayerHealth,0:2.98,100
Player Position,0:2.98,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:6.00,100
Player Position,0:6.00,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:9.01,100
Player Position,0:9.01,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:12.02,100
Player Position,0:12.02,World Position: (-16.80, -2.43, -65.30)
PlayerHealth,0:15.05,100
Player Position,0:15.05,World Position: (-12.21, -1.92, -63.92)
PlayerHealth,0:18.06,100
Player Position,0:18.06,World Position: (8.58, -1.92, -47.53)
1st PowerCore Picked Up,0:19.09,19.09356
PlayerHealth,0:21.08,100
Player Position,0:21.08,World Position: (26.33, -2.07, -29.70)
PlayerHealth,0:24.09,100
Player Position,0:24.09,World Position: (45.62, -2.08, -22.81)
PlayerHealth,0:27.12,100
Player Position,0:27.12,World Position: (50.51, -0.91, -15.74)
PlayerHealth,0:30.15,100
Player Position,0:30.15,World Position: (59.75, 0.51, -5.23)
1st Generator Charged,0:32.11,32.11496
PlayerHealth,0:33.15,100
Player Position,0:33.15,World Position: (65.00, 0.51, 14.87)
PlayerHealth,0:36.17,100
Player Position,0:36.17,World Position: (58.50, 0.15, -12.08)
1st PowerCore Picked Up,0:37.94,37.93674
2nd Power Core Picked Up,0:37.94,37.93674
PlayerHealth,0:39.24,100
Player Position,0:39.24,World Position: (48.79, -1.68, -19.82)
PlayerHealth,0:42.25,100
Player Position,0:42.25,World Position: (71.97, 0.51, 10.88)
PlayerHealth,0:45.28,100
Player Position,0:45.28,World Position: (74.62, 0.51, 13.68)
PlayerHealth,0:48.31,100
Player Position,0:48.31,World Position: (77.77, 0.51, 25.43)
PlayerHealth,0:51.33,100
Player Position,0:51.33,World Position: (78.91, 1.04, 30.50)
PlayerHealth,0:54.36,100
Player Position,0:54.36,World Position: (60.71, 0.51, -2.72)
PlayerHealth,0:57.37,100
Player Position,0:57.37,World Position: (53.16, -0.88, -17.18)
PlayerHealth,1:0.37,100
Player Position,1:0.37,World Position: (72.76, 0.51, 18.79)
PlayerHealth,1:3.40,100
Player Position,1:3.40,World Position: (86.24, 3.40, 48.39)
PlayerHealth,1:6.45,100
Player Position,1:6.45,World Position: (103.27, 0.18, 83.57)
1st Encounter Triggered,1:6.80,66.8
Encounter Killed,1:9.06,69.06161
PlayerHealth,1:9.47,50
Player Position,1:9.47,World Position: (94.69, 0.18, 96.16)
PlayerHealth,1:12.48,50
Player Position,1:12.48,World Position: (89.56, 4.01, 132.43)
2nd Generator Charged,1:13.94,73.93565
PlayerHealth,1:15.50,50
Player Position,1:15.50,World Position: (86.34, 4.01, 147.80)
PlayerHealth,1:15.92,50
Player Position,1:15.92,World Position: (86.34, 4.01, 147.80)
