Variable name,Time in Play,Data Point
PlayerHealth,0:3.00,100
Player Position,0:3.00,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:6.01,100
Player Position,0:6.01,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:9.02,100
Player Position,0:9.02,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:12.04,100
Player Position,0:12.04,World Position: (-16.80, -2.43, -65.30)
PlayerHealth,0:15.06,100
Player Position,0:15.06,World Position: (-10.99, -1.92, -61.85)
PlayerHealth,0:18.07,100
Player Position,0:18.07,World Position: (5.99, -1.92, -49.26)
PlayerHealth,0:21.07,100
Player Position,0:21.07,World Position: (15.48, -2.06, -41.91)
1st PowerCore Picked Up,0:21.13,21.12918
PlayerHealth,0:24.09,100
Player Position,0:24.09,World Position: (28.07, -2.07, -27.55)
PlayerHealth,0:27.10,100
Player Position,0:27.10,World Position: (41.93, -2.07, -25.50)
PlayerHealth,0:30.12,100
Player Position,0:30.12,World Position: (62.10, 0.51, -1.22)
1st Generator Charged,0:32.99,32.99106
PlayerH
