Variable name,Time in Play,Data Point
Player Position,0:2.95,World Position: (-16.15, -2.92, -67.26)
PlayerHealth,0:2.95,100
Player Position,0:5.95,World Position: (-16.15, -2.92, -67.26)
PlayerHealth,0:5.95,100
Player Position,0:8.96,World Position: (-16.15, -2.92, -67.26)
PlayerHealth,0:8.96,100
Player Position,0:11.98,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:11.98,100
Player Position,0:15.21,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:15.21,100
Player Position,0:18.21,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:18.21,100
Player Position,0:21.21,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:21.21,100
Player Position,0:24.23,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:24.23,100
Player Position,0:27.24,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:27.24,100
Player Position,0:30.24,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:30.24,100
Player Position,0:33.25,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:33.25,100
Player Position,0:36.27,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:36.27,100
Player Position,0:39.27,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:39.27,100
Player Position,0:42.28,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:42.28,100
Player Position,0:45.28,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:45.28,100
Player Position,0:48.29,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:48.29,100
Player Position,0:51.31,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:51.31,100
Player Position,0:54.32,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:54.32,100
Player Position,0:57.34,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,0:57.34,100
Player Position,1:0.34,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,1:0.34,100
Player Position,1:3.35,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,1:3.35,100
Player Position,1:6.35,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,1:6.35,100
Player Position,1:9.37,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,1:9.37,100
Player Position,1:12.37,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,1:12.37,100
Player Position,1:15.39,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,1:15.39,100
Player Position,1:18.41,World Position: (-16.15, -2.43, -67.26)
PlayerHealth,1:18.41,100
Player Position,1:21.42,World Position: (-9.23, -1.92, -62.18)
PlayerHealth,1:21.42,100
Player Position,1:24.44,World Position: (17.98, -2.06, -43.98)
PlayerHealth,1:24.44,100
Player Position,1:24.71,World Position: (17.98, -2.06, -43.98)
PlayerHealth,1:24.71,100
