Variable name,Time in Play,Data Point
PlayerHealth,0:2.35,100
Player Position,0:2.35,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:2.41,100
Player Position,0:2.41,World Position: (-16.80, -2.60, -65.30)
