Variable name,Time in Play,Data Point
PlayerHealth,0:2.99,100
Player Position,0:2.99,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:6.00,100
Player Position,0:6.00,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:9.01,100
Player Position,0:9.01,World Position: (-16.80, -2.60, -65.30)
PlayerHealth,0:12.01,100
Player Position,0:12.01,World Position: (-16.80, -2.43, -65.30)
PlayerHealth,0:15.01,100
Player Position,0:15.01,World Position: (-16.80, -2.43, -65.30)
PlayerHealth,0:18.01,100
Player Position,0:18.01,World Position: (-15.29, -2.29, -64.89)
PlayerHealth,0:21.02,100
Player Position,0:21.02,World Position: (-3.67, -1.92, -57.63)
PlayerHealth,0:24.02,100
Player Position,0:24.02,World Position: (6.77, -1.92, -50.47)
PlayerHealth,0:27.05,100
Player Position,0:27.05,World Position: (14.26, -1.92, -44.67)
1st PowerCore Picked Up,0:28.78,28.7786
PlayerHealth,0:30.05,100
Player Position,0:30.05,World Position: (20.40, -2.06, -37.20)
PlayerHealth,0:33.05,100
Player Position,0:33.05,World Position: (30.59, -2.08, -25.17)
PlayerHealth,0:36.07,100
Player Position,0:36.07,World Position: (42.63, -2.08, -23.46)
PlayerHealth,0:39.08,100
Player Position,0:39.08,World Position: (63.86, 0.51, 3.52)
1st Generator Charged,0:40.15,40.15291
PlayerHealth,0:42.10,100
Player Position,0:42.10,World Position: (65.18, 0.51, 10.99)
PlayerHealth,0:44.96,100
Player Position,0:44.96,World Position: (65.18, 0.51, 10.99)
